% Generated 18-Aug-2014 21:33:10
% [S, chi] for f = 0.3
  8.8443805   0.8470998
  8.9113015   0.7398781
  8.9785630   0.6319978
  9.0461660   0.5234476
  9.1141113   0.4142162
  9.1823997   0.3042924
  9.2510322   0.1936649
  9.3200095   0.0823224
  9.3893326  -0.0297463
  9.4590023  -0.1425524
  9.5290195  -0.2561072
  9.5993850  -0.3704219
  9.6700997  -0.4855079
  9.7411645  -0.6013763
  9.8125803  -0.7180385
  9.8843478  -0.8355058
  9.9564680  -0.9537894
 10.0289418  -1.0729008
 10.1017699  -1.1928513
 10.1749533  -1.3136524
 10.2484928  -1.4353154
 10.3223893  -1.5578519
 10.3966437  -1.6812733
 10.4712568  -1.8055913
 10.5462294  -1.9308175
 10.6215625  -2.0569635
 10.6972569  -2.1840410
 10.7733135  -2.3120620
 10.8497331  -2.4410382
 10.9265166  -2.5709816
 11.0036649  -2.7019042
 11.0811788  -2.8338182
 11.1590592  -2.9667357
 11.2373070  -3.1006690
 11.3159230  -3.2356305
 11.3949081  -3.3716327
 11.4742631  -3.5086883
 11.5539890  -3.6468101
 11.6340865  -3.7860108
 11.7145566  -3.9263037
 11.7954001  -4.0677017
 11.8766179  -4.2102183
 11.9582108  -4.3538671
 12.0401797  -4.4986616
 12.1225254  -4.6446158
 12.2052490  -4.7917438
 12.2883511  -4.9400599
 12.3718326  -5.0895788
 12.4556945  -5.2403151
 12.5399376  -5.3922839
 12.6245627  -5.5455008
 12.7095708  -5.6999812
 12.7949626  -5.8557412
 12.8807391  -6.0127972
 12.9669011  -6.1711658
 13.0534495  -6.3308643
 13.1403851  -6.4919101
 13.2277088  -6.6543213
 13.3154215  -6.8181165
 13.4035240  -6.9833147
 13.4920173  -7.1499355
 13.5809020  -7.3179994
 13.6701792  -7.4875273
 13.7598497  -7.6585409
 13.8499144  -7.8310629
 13.9403741  -8.0051166
 14.0312296  -8.1807266
 14.1224819  -8.3579184
 14.2141319  -8.5367186
 14.3061803  -8.7171554
 14.3986280  -8.8992581
 14.4914759  -9.0830579
 14.5847249  -9.2685876
 14.6783759  -9.4558821
 14.7724296  -9.6449784
 14.8668871  -9.8359163
 14.9617490 -10.0287381
 15.0570163 -10.2234897
 15.1526899 -10.4202205
 15.2487706 -10.6189841
 15.3452593 -10.8198392
 15.4421569 -11.0228501
 15.5394641 -11.2280877
 15.6371820 -11.4356308
 15.7353113 -11.6455676
 15.8338528 -11.8579972
 15.9328076 -12.0730322
 16.0321764 -12.2908016
 16.1319601 -12.5114543
 16.2321596 -12.7351646
 16.3327756 -12.9621381
 16.4338092 -13.1926210
 16.5352612 -13.4269123
 16.6371323 -13.6653808
 16.7394236 -13.9084894
 16.8421358 -14.1568306
 16.9452698 -14.4111799
 17.0488265 -14.6725741
 17.1528068 -14.9424314
 17.2572114 -15.2227198
 17.3620413 -15.5161517
 17.4672974 -15.8261850
 17.5729804 -16.1559852
 17.6790914 -16.5048406
 17.7856310 -16.8644878
 17.8926003 -17.2240687
 18.0000000 -17.5781259
